NCMs;CFOPs;Descrição;Monofásico?;Data
 8302-49-00;5102.0;MAO FRANCESA 12x20 LOTUS;Não;
 8424-49-00;5102.0;PULVERIZADOR SPRAY 500 ML;Não;
 8424-82-29;5102.0;ESGUICHO PLASTICO J.REG. 1/2    TRAMONTINA;Sim;
 8481-80-19;5102.0;TORNEIRA P/PIA HERC PAREDE BICA MOVEL BRANCA;Não;
 8481-80-19;5405.0;BOIA CAIXA DESCARGA CURTA 1/2 AMANCO;Não;
 8481-80-95;5102.0;REGISTRO PRESSAO 1416 C50 METAL;Não;
 8523-40-11;5405.0;CD-R GRAVAVEL 700MB/80 min.   TODOS;Não;
 8529-90-20;5405.0;BALLOM EXTERNO E INTERNO PTO VHF/UHF;Não;
 8535-90-00;5102.0;CONECTOR SIMPLES P/CABO 50mm;Não;
 8536-20-00;5102.0;DISJUNTOR TERMOMAGNETICO BIPOLAR 40A GE;Não;
 8536-20-00;5102.0;DISJUNTOR TERMOMAGNETICO BIPOLAR 50A GE;Não;
 8536-20-00;5405.0;DISJUNTOR TERMOMAGNETICO MONOPOLAR 30A   GE;Não;
 8536-50-90;5405.0;INTERRUPTOR PARALELO BCA;Não;
 8536-50-90;5405.0;INTERRUP. 2S + TOMADA BIP. 2P+T 10A 250V;Não;
 8536-90-90;5102.0;DIVISOR FREQUENCIA METAL  2 SAIDAS  -  5 A 900MHZ;Não;
 8539-21-10;5102.0;LAMPADA AUT. 12V-21W DE 1 P0LO;Não;
 8539-31-00;5102.0;LAMPADA FLUOR. COMPACTA 3U 20W/127V   EMPALUX;Não;
 8539-50-00;5102.0;LAMPADA LED 15W 1350LM BIV 6500K LUZ BCA AL15362;Não;
 8544-20-00;5102.0;CABO COAXIAL 59 - 75 OHMS 67% MALHA  BCO MEGATRON;Não;
 8544-42-00;5405.0;CABO GRAVADOR 2 x 0,50mm x 1,5m   DANEVA;Não;
 8544-49-00;5405.0;CABO FLEXIVEL 1,5 mm   AZUL;Não;
 8544-59-00;5405.0;CABO FLEXIVEL 1,5 mm   VERDE;Não;
 8545-20-00;5102.0;JG ESCOVA P/ ESM. MAKITA CB350;Não;
 8708-50-99;5405.0;GRAXEIRA RETA 10mm;Sim;
 8714-94-90;5405.0;FREIO TRASEIRO AÇO CROM. COMPL. T. SUECO;Não;
 8714-94-90;5405.0;FREIO DIANTEIRO SUECO   KANAMURA;Não;
 8714-94-90;5102.0;SAPATA MTB 60MM/70MM PTO C/PINO;Não;
 8714-99-90;5405.0;CAIXA CUBO TRAS. 29mm T CALOI;Não;
 8714-99-90;5405.0;SUPORTE GUIDAO SUECO CONICO 22mm;Não;
 8714-99-90;5405.0;BAGAGEIRO BICICLETA 26 TUBO GROSSO, ARTIC CROMADO;Não;
 8714-99-90;5405.0;CAIXA RODA TRASEIRA C/CANAL T.SUECA  PTO;Não;
 8714-99-90;5405.0;ESFERA GRANDE BICICLETA 1/4;Não;
 8714-99-90;5102.0;PONTEIRA ALUMINIO P/QUADRO D JUMP WARROR X29;Não;
 8716-90-90;5405.0;RODA COMPLETA CAR MAO 3,25  PNEU/CAMARA/EIXO;Não;
 9004-90-20;5102.0;OCULOS PRO-SAFETY DE SEG SKY FUME;Não;
 9603-90-00;5102.0;ESCOVA AÇO C/CABO 6X15 LOTUS;Não;
